id_region,id_date,id_classe_age_hosp,nbr_rea,nbr_dc
1,8,69,2,0
1,8,79,1,0
1,8,89,0,0
1,8,90,0,0
2,8,0,7,1
2,8,9,0,0
2,8,19,0,0
2,8,29,0,0
2,8,39,0,0
2,8,49,1,0
2,8,59,3,0
2,8,69,2,0
2,8,79,0,0
2,8,89,1,1
2,8,90,0,0
3,8,0,0,0
3,8,9,0,0
3,8,19,0,0
3,8,29,0,0
3,8,39,0,0
3,8,49,0,0
3,8,59,0,0
3,8,69,0,0
3,8,79,0,0
3,8,89,0,0
3,8,90,0,0
4,8,0,3,0
4,8,9,0,0
4,8,19,0,0
4,8,29,0,0
4,8,39,0,0
4,8,49,0,0
4,8,59,0,0
4,8,69,0,0
4,8,79,2,0
4,8,89,1,0
4,8,90,0,0
6,8,0,0,0
6,8,9,0,0
6,8,19,0,0
6,8,29,0,0
6,8,39,0,0
6,8,49,0,0
6,8,59,0,0
6,8,69,0,0
6,8,79,0,0
6,8,89,0,0
6,8,90,0,0
11,8,0,1114,357
11,8,9,4,0
11,8,19,2,1
11,8,29,12,0
11,8,39,67,2
11,8,49,110,7
11,8,59,284,16
11,8,69,321,48
11,8,79,242,83
11,8,89,57,137
11,8,90,3,56
24,8,0,58,13
24,8,9,0,0
24,8,19,0,0
24,8,29,1,0
24,8,39,1,0
24,8,49,7,0
24,8,59,6,1
24,8,69,17,0
24,8,79,20,6
24,8,89,5,4
24,8,90,1,2
27,8,0,150,102
27,8,9,1,0
27,8,19,0,0
27,8,29,0,0
27,8,39,3,0
27,8,49,5,2
27,8,59,29,2
27,8,69,47,11
27,8,79,51,26
27,8,89,13,42
27,8,90,1,19
28,8,0,56,18
28,8,9,0,0
28,8,19,0,0
28,8,29,0,0
28,8,39,0,0
28,8,49,5,0
28,8,59,5,2
28,8,69,18,3
28,8,79,24,3
28,8,89,4,7
28,8,90,0,3
32,8,0,247,122
32,8,9,2,0
32,8,19,0,0
32,8,29,2,0
32,8,39,6,0
32,8,49,12,1
32,8,59,49,4
32,8,69,71,18
32,8,79,85,33
32,8,89,18,49
32,8,90,0,16
44,8,0,575,505
44,8,9,0,0
44,8,19,1,0
44,8,29,7,0
44,8,39,20,0
44,8,49,45,4
44,8,59,90,13
44,8,69,173,42
44,8,79,195,117
44,8,89,33,219
44,8,90,0,105
52,8,0,49,16
52,8,9,0,0
52,8,19,0,0
52,8,29,0,0
52,8,39,1,0
52,8,49,3,0
52,8,59,5,0
52,8,69,17,0
52,8,79,20,0
52,8,89,2,10
52,8,90,0,6
53,8,0,38,28
53,8,9,0,0
53,8,19,1,0
53,8,29,0,0
53,8,39,1,0
53,8,49,1,0
53,8,59,13,0
53,8,69,8,2
53,8,79,10,6
53,8,89,4,14
53,8,90,0,6
75,8,0,75,25
75,8,9,0,0
75,8,19,0,0
75,8,29,1,0
75,8,39,1,0
75,8,49,7,0
75,8,59,14,2
75,8,69,17,5
75,8,79,19,1
75,8,89,12,11
75,8,90,2,6
76,8,0,147,46
76,8,9,1,0
76,8,19,0,0
76,8,29,1,1
76,8,39,3,0
76,8,49,13,0
76,8,59,25,2
76,8,69,41,3
76,8,79,52,9
76,8,89,10,26
76,8,90,0,5
84,8,0,258,106
84,8,9,1,0
84,8,19,1,0
84,8,29,3,0
84,8,39,6,1
84,8,49,22,1
84,8,59,40,4
84,8,69,63,4
84,8,79,87,28
84,8,89,29,36
84,8,90,0,31
93,8,0,143,33
93,8,9,0,0
93,8,19,0,0
93,8,29,2,1
93,8,39,1,0
93,8,49,14,0
93,8,59,26,0
93,8,69,39,2
93,8,79,48,5
93,8,89,10,17
93,8,90,1,8
94,8,0,9,15
94,8,9,0,0
94,8,19,0,0
94,8,29,0,0
94,8,39,0,0
94,8,49,0,0
94,8,59,2,0
94,8,69,3,1
94,8,79,3,4
94,8,89,1,8
94,8,90,0,2
1,9,0,7,0
1,9,9,0,0
1,9,19,0,0
1,9,29,0,0
1,9,39,1,0
1,9,49,0,0
1,9,59,1,0
1,9,69,3,0
1,9,79,1,0
1,9,89,1,0
1,9,90,0,0
2,9,0,11,1
2,9,9,0,0
2,9,19,0,0
2,9,29,0,0
2,9,39,0,0
2,9,49,1,0
2,9,59,4,0
2,9,69,5,0
2,9,79,0,0
2,9,89,1,1
2,9,90,0,0
3,9,0,0,0
3,9,9,0,0
3,9,19,0,0
3,9,29,0,0
3,9,39,0,0
3,9,49,0,0
3,9,59,0,0
3,9,69,0,0
3,9,79,0,0
3,9,89,0,0
3,9,90,0,0
4,9,0,3,0
4,9,9,0,0
4,9,19,0,0
4,9,29,0,0
4,9,39,0,0
4,9,49,0,0
4,9,59,0,0
4,9,69,0,0
4,9,79,2,0
4,9,89,1,0
4,9,90,0,0
6,9,0,0,0
6,9,9,0,0
6,9,19,0,0
6,9,29,0,0
6,9,39,0,0
6,9,49,0,0
6,9,59,0,0
6,9,69,0,0
6,9,79,0,0
6,9,89,0,0
6,9,90,0,0
11,9,0,1269,460
11,9,9,6,0
11,9,19,4,1
11,9,29,14,0
11,9,39,73,4
11,9,49,126,9
11,9,59,341,23
11,9,69,372,61
11,9,79,266,112
11,9,89,54,169
11,9,90,2,73
24,9,0,69,20
24,9,9,0,0
24,9,19,0,0
24,9,29,1,0
24,9,39,2,0
24,9,49,10,0
24,9,59,8,1
24,9,69,21,1
24,9,79,21,7
24,9,89,5,7
24,9,90,1,4
27,9,0,166,123
27,9,9,1,0
27,9,19,0,0
27,9,29,0,0
27,9,39,3,0
27,9,49,5,2
27,9,59,31,3
27,9,69,49,12
27,9,79,58,33
27,9,89,18,52
27,9,90,1,21
28,9,0,75,20
28,9,9,0,0
28,9,19,0,0
28,9,29,0,0
28,9,39,2,0
28,9,49,4,0
28,9,59,10,3
28,9,69,24,3
28,9,79,30,4
28,9,89,5,6
28,9,90,0,4
32,9,0,271,150
32,9,9,2,0
32,9,19,0,0
32,9,29,2,0
32,9,39,5,0
32,9,49,16,1
32,9,59,51,4
32,9,69,83,18
32,9,79,88,42
32,9,89,22,62
32,9,90,0,22
44,9,0,636,584
44,9,9,0,0
44,9,19,2,0
44,9,29,7,0
44,9,39,20,0
44,9,49,49,4
44,9,59,101,16
44,9,69,195,50
44,9,79,212,143
44,9,89,35,247
44,9,90,2,118
52,9,0,59,24
52,9,9,0,0
52,9,19,0,0
52,9,29,0,0
52,9,39,1,0
52,9,49,2,0
52,9,59,5,0
52,9,69,18,1
52,9,79,30,0
52,9,89,2,15
52,9,90,0,8
53,9,0,45,29
53,9,9,0,0
53,9,19,0,0
53,9,29,0,0
53,9,39,1,0
53,9,49,1,0
53,9,59,13,0
53,9,69,11,2
53,9,79,15,7
53,9,89,4,14
53,9,90,0,6
75,9,0,96,34
75,9,9,0,0
75,9,19,0,0
75,9,29,1,0
75,9,39,2,0
75,9,49,9,0
75,9,59,19,2
75,9,69,23,5
75,9,79,23,4
75,9,89,15,14
75,9,90,1,8
76,9,0,177,54
76,9,9,1,0
76,9,19,0,0
76,9,29,2,1
76,9,39,6,0
76,9,49,18,0
76,9,59,33,2
76,9,69,45,3
76,9,79,64,10
76,9,89,8,30
76,9,90,0,8
84,9,0,290,133
84,9,9,0,0
84,9,19,0,0
84,9,29,4,0
84,9,39,6,2
84,9,49,16,1
84,9,59,46,4
84,9,69,75,6
84,9,79,103,34
84,9,89,31,47
84,9,90,0,38
93,9,0,164,44
93,9,9,0,0
93,9,19,0,0
93,9,29,2,1
93,9,39,2,0
93,9,49,14,0
93,9,59,35,0
93,9,69,41,4
93,9,79,52,6
93,9,89,11,26
93,9,90,1,7
94,9,0,13,19
94,9,9,0,0
94,9,19,0,0
94,9,29,0,0
94,9,39,0,0
94,9,49,1,0
94,9,59,4,1
94,9,69,3,2
94,9,79,4,3
94,9,89,1,11
94,9,90,0,2
1,10,0,13,1
1,10,9,0,0
1,10,19,0,0
1,10,29,0,0
1,10,39,1,0
1,10,49,0,0
1,10,59,3,0
1,10,69,4,0
1,10,79,4,1
1,10,89,1,0
1,10,90,0,0
2,10,0,15,1
2,10,9,1,0
2,10,19,0,0
2,10,29,0,0
2,10,39,0,0
2,10,49,1,0
2,10,59,5,0
2,10,69,6,0
2,10,79,0,0
2,10,89,2,1
2,10,90,0,0
3,10,0,0,0
3,10,9,0,0
3,10,19,0,0
3,10,29,0,0
3,10,39,0,0
3,10,49,0,0
3,10,59,0,0
3,10,69,0,0
3,10,79,0,0
3,10,89,0,0
3,10,90,0,0
4,10,0,2,0
4,10,9,0,0
4,10,19,0,0
4,10,29,0,0
4,10,39,0,0
4,10,49,0,0
4,10,59,0,0
4,10,69,0,0
4,10,79,1,0
4,10,89,1,0
4,10,90,0,0
6,10,0,0,0
6,10,9,0,0
6,10,19,0,0
6,10,29,0,0
6,10,39,0,0
6,10,49,0,0
6,10,59,0,0
6,10,69,0,0
6,10,79,0,0
6,10,89,0,0
6,10,90,0,0
11,10,0,1389,578
11,10,9,5,0
11,10,19,3,1
11,10,29,16,0
11,10,39,80,4
11,10,49,147,10
11,10,59,371,30
11,10,69,410,78
11,10,79,293,135
11,10,89,53,215
11,10,90,2,96
24,10,0,80,26
24,10,9,0,0
24,10,19,0,0
24,10,29,1,0
24,10,39,2,0
24,10,49,10,0
24,10,59,12,2
24,10,69,27,1
24,10,79,26,8
24,10,89,2,8
24,10,90,0,7
27,10,0,186,139
27,10,9,1,0
27,10,19,0,0
27,10,29,0,0
27,10,39,3,0
27,10,49,6,2
27,10,59,34,3
27,10,69,55,12
27,10,79,65,39
27,10,89,21,59
27,10,90,1,24
28,10,0,93,24
28,10,9,0,0
28,10,19,0,0
28,10,29,0,0
28,10,39,3,0
28,10,49,4,0
28,10,59,13,3
28,10,69,28,3
28,10,79,37,5
28,10,89,8,7
28,10,90,0,6
32,10,0,302,169
32,10,9,0,0
32,10,19,0,0
32,10,29,4,0
32,10,39,7,0
32,10,49,21,1
32,10,59,57,5
32,10,69,93,21
32,10,79,94,49
32,10,89,23,66
32,10,90,0,26
44,10,0,699,657
44,10,9,0,0
44,10,19,2,0
44,10,29,7,0
44,10,39,20,0
44,10,49,51,4
44,10,59,105,18
44,10,69,229,57
44,10,79,232,158
44,10,89,37,276
44,10,90,3,138
52,10,0,84,31
52,10,9,0,0
52,10,19,0,0
52,10,29,0,0
52,10,39,2,0
52,10,49,6,0
52,10,59,8,0
52,10,69,24,1
52,10,79,42,2
52,10,89,1,17
52,10,90,0,11
53,10,0,49,34
53,10,9,0,0
53,10,19,0,0
53,10,29,0,0
53,10,39,1,0
53,10,49,2,0
53,10,59,14,0
53,10,69,13,2
53,10,79,15,7
53,10,89,4,17
53,10,90,0,8
75,10,0,116,42
75,10,9,0,0
75,10,19,0,0
75,10,29,1,0
75,10,39,2,0
75,10,49,13,0
75,10,59,22,2
75,10,69,29,5
75,10,79,30,6
75,10,89,17,17
75,10,90,0,10
76,10,0,187,61
76,10,9,1,0
76,10,19,0,0
76,10,29,3,1
76,10,39,5,0
76,10,49,17,0
76,10,59,34,2
76,10,69,51,3
76,10,79,66,13
76,10,89,10,33
76,10,90,0,9
84,10,0,344,164
84,10,9,0,0
84,10,19,0,0
84,10,29,3,0
84,10,39,5,2
84,10,49,21,3
84,10,59,56,4
84,10,69,94,8
84,10,79,118,36
84,10,89,36,63
84,10,90,0,46
93,10,0,186,48
93,10,9,0,0
93,10,19,0,0
93,10,29,2,1
93,10,39,2,0
93,10,49,13,0
93,10,59,42,1
93,10,69,45,4
93,10,79,61,6
93,10,89,14,29
93,10,90,1,7
94,10,0,13,19
94,10,9,0,0
94,10,19,0,0
94,10,29,0,0
94,10,39,0,0
94,10,49,1,0
94,10,59,4,1
94,10,69,3,2
94,10,79,4,3
94,10,89,1,11
94,10,90,0,2
1,11,0,13,1
1,11,9,0,0
1,11,19,0,0
1,11,29,0,0
1,11,39,1,0
1,11,49,0,0
1,11,59,3,0
1,11,69,4,0
1,11,79,4,1
1,11,89,1,0
1,11,90,0,0
2,11,0,14,1
2,11,9,1,0
2,11,19,0,0
2,11,29,0,0
2,11,39,0,0
2,11,49,1,0
2,11,59,5,0
2,11,69,5,0
2,11,79,0,0
2,11,89,2,1
2,11,90,0,0
3,11,0,0,0
3,11,9,0,0
3,11,19,0,0
3,11,29,0,0
3,11,39,0,0
3,11,49,0,0
3,11,59,0,0
3,11,69,0,0
3,11,79,0,0
3,11,89,0,0
3,11,90,0,0
4,11,0,3,0
4,11,9,0,0
4,11,19,0,0
4,11,29,0,0
4,11,39,0,0
4,11,49,1,0
4,11,59,0,0
4,11,69,0,0
4,11,79,1,0
4,11,89,1,0
4,11,90,0,0
6,11,0,0,0
6,11,9,0,0
6,11,19,0,0
6,11,29,0,0
6,11,39,0,0
6,11,49,0,0
6,11,59,0,0
6,11,69,0,0
6,11,79,0,0
6,11,89,0,0
6,11,90,0,0
11,11,0,1570,688
11,11,9,5,0
11,11,19,3,1
11,11,29,19,0
11,11,39,85,6
11,11,49,160,15
11,11,59,419,37
11,11,69,481,94
11,11,79,327,167
11,11,89,53,244
11,11,90,4,115
24,11,0,89,35
24,11,9,0,0
24,11,19,0,0
24,11,29,1,0
24,11,39,1,0
24,11,49,10,0
24,11,59,16,2
24,11,69,30,2
24,11,79,29,10
24,11,89,2,10
24,11,90,0,9
27,11,0,194,148
27,11,9,1,0
27,11,19,0,0
27,11,29,0,0
27,11,39,3,0
27,11,49,7,2
27,11,59,35,4
27,11,69,60,14
27,11,79,67,40
27,11,89,20,64
27,11,90,1,24
28,11,0,111,26
28,11,9,0,0
28,11,19,0,0
28,11,29,0,0
28,11,39,3,0
28,11,49,7,0
28,11,59,16,3
28,11,69,32,4
28,11,79,41,5
28,11,89,11,8
28,11,90,1,6
32,11,0,329,196
32,11,9,0,0
32,11,19,0,0
32,11,29,4,0
32,11,39,7,0
32,11,49,24,1
32,11,59,62,6
32,11,69,100,24
32,11,79,105,58
32,11,89,24,77
32,11,90,0,29
44,11,0,756,753
44,11,9,0,0
44,11,19,2,0
44,11,29,6,0
44,11,39,21,1
44,11,49,53,5
44,11,59,128,19
44,11,69,251,67
44,11,79,244,186
44,11,89,34,319
44,11,90,3,150
52,11,0,103,42
52,11,9,0,0
52,11,19,1,0
52,11,29,1,0
52,11,39,3,0
52,11,49,9,0
52,11,59,9,0
52,11,69,31,3
52,11,79,46,5
52,11,89,2,21
52,11,90,0,13
53,11,0,57,37
53,11,9,0,0
53,11,19,0,0
53,11,29,1,0
53,11,39,1,0
53,11,49,2,0
53,11,59,14,0
53,11,69,16,3
53,11,79,19,8
53,11,89,4,18
53,11,90,0,8
75,11,0,127,50
75,11,9,0,0
75,11,19,0,0
75,11,29,1,0
75,11,39,1,0
75,11,49,13,0
75,11,59,26,2
75,11,69,34,5
75,11,79,30,9
75,11,89,20,20
75,11,90,0,13
76,11,0,212,68
76,11,9,1,0
76,11,19,0,0
76,11,29,4,1
76,11,39,6,0
76,11,49,18,0
76,11,59,38,2
76,11,69,60,5
76,11,79,74,14
76,11,89,11,36
76,11,90,0,10
84,11,0,432,194
84,11,9,0,0
84,11,19,2,0
84,11,29,3,0
84,11,39,6,2
84,11,49,23,2
84,11,59,72,6
84,11,69,128,9
84,11,79,145,42
84,11,89,41,79
84,11,90,0,51
93,11,0,208,55
93,11,9,0,0
93,11,19,0,0
93,11,29,2,1
93,11,39,2,0
93,11,49,16,0
93,11,59,43,1
93,11,69,49,5
93,11,79,71,7
93,11,89,15,33
93,11,90,1,8
94,11,0,18,19
94,11,9,0,0
94,11,19,0,0
94,11,29,0,0
94,11,39,0,0
94,11,49,1,0
94,11,59,4,1
94,11,69,7,2
94,11,79,5,3
94,11,89,1,11
94,11,90,0,2
1,12,0,12,2
1,12,9,0,0
1,12,19,0,0
1,12,29,0,0
1,12,39,1,0
1,12,49,0,0
1,12,59,3,0
1,12,69,4,0
1,12,79,3,2
1,12,89,1,0
1,12,90,0,0
2,12,0,15,3
2,12,9,1,0
2,12,19,0,0
2,12,29,0,0
2,12,39,0,0
2,12,49,1,0
2,12,59,5,0
2,12,69,6,0
2,12,79,1,0
2,12,89,1,3
2,12,90,0,0
3,12,0,0,0
3,12,9,0,0
3,12,19,0,0
3,12,29,0,0
3,12,39,0,0
3,12,49,0,0
3,12,59,0,0
3,12,69,0,0
3,12,79,0,0
3,12,89,0,0
3,12,90,0,0
4,12,0,4,0
4,12,9,0,0
4,12,19,0,0
4,12,29,0,0
4,12,39,0,0
4,12,49,1,0
4,12,59,1,0
4,12,69,0,0
4,12,79,1,0
4,12,89,1,0
4,12,90,0,0
6,12,0,0,0
6,12,9,0,0
6,12,19,0,0
6,12,29,0,0
6,12,39,0,0
6,12,49,0,0
6,12,59,0,0
6,12,69,0,0
6,12,79,0,0
6,12,89,0,0
6,12,90,0,0
11,12,0,1668,807
11,12,9,5,0
11,12,19,3,1
11,12,29,21,1
11,12,39,94,6
11,12,49,166,18
11,12,59,464,45
11,12,69,513,112
11,12,79,341,200
11,12,89,43,283
11,12,90,3,131
24,12,0,103,39
24,12,9,0,0
24,12,19,0,0
24,12,29,1,0
24,12,39,1,0
24,12,49,8,0
24,12,59,19,2
24,12,69,37,2
24,12,79,35,10
24,12,89,2,13
24,12,90,0,10
27,12,0,217,164
27,12,9,1,0
27,12,19,0,0
27,12,29,0,0
27,12,39,2,0
27,12,49,8,3
27,12,59,38,4
27,12,69,72,14
27,12,79,78,45
27,12,89,17,71
27,12,90,1,27
28,12,0,122,32
28,12,9,0,0
28,12,19,0,0
28,12,29,0,0
28,12,39,3,1
28,12,49,9,0
28,12,59,18,3
28,12,69,40,4
28,12,79,39,7
28,12,89,12,10
28,12,90,1,7
32,12,0,348,211
32,12,9,0,0
32,12,19,0,0
32,12,29,4,0
32,12,39,8,0
32,12,49,25,1
32,12,59,68,7
32,12,69,105,25
32,12,79,108,63
32,12,89,27,83
32,12,90,0,31
44,12,0,792,815
44,12,9,0,0
44,12,19,1,0
44,12,29,6,0
44,12,39,22,1
44,12,49,55,5
44,12,59,135,19
44,12,69,278,72
44,12,79,245,211
44,12,89,35,339
44,12,90,1,161
52,12,0,107,47
52,12,9,0,0
52,12,19,1,0
52,12,29,0,0
52,12,39,4,0
52,12,49,8,0
52,12,59,9,0
52,12,69,33,4
52,12,79,49,5
52,12,89,2,24
52,12,90,0,14
53,12,0,57,41
53,12,9,0,0
53,12,19,0,0
53,12,29,1,0
53,12,39,1,0
53,12,49,2,0
53,12,59,13,0
53,12,69,17,3
53,12,79,19,8
53,12,89,4,21
53,12,90,0,9
75,12,0,160,58
75,12,9,0,0
75,12,19,0,0
75,12,29,1,0
75,12,39,3,0
75,12,49,15,0
75,12,59,35,2
75,12,69,44,5
75,12,79,40,12
75,12,89,20,21
75,12,90,0,17
76,12,0,227,76
76,12,9,1,0
76,12,19,1,0
76,12,29,4,1
76,12,39,7,0
76,12,49,19,0
76,12,59,41,4
76,12,69,63,6
76,12,79,78,14
76,12,89,13,39
76,12,90,0,12
84,12,0,497,227
84,12,9,0,0
84,12,19,2,0
84,12,29,4,0
84,12,39,7,2
84,12,49,29,2
84,12,59,85,6
84,12,69,142,12
84,12,79,174,48
84,12,89,41,95
84,12,90,0,58
93,12,0,243,65
93,12,9,0,0
93,12,19,0,0
93,12,29,2,1
93,12,39,3,0
93,12,49,20,0
93,12,59,52,2
93,12,69,59,5
93,12,79,77,9
93,12,89,19,36
93,12,90,1,12
94,12,0,20,19
94,12,9,0,0
94,12,19,0,0
94,12,29,0,0
94,12,39,0,0
94,12,49,1,0
94,12,59,5,1
94,12,69,7,2
94,12,79,5,3
94,12,89,2,11
94,12,90,0,2
1,13,0,11,4
1,13,9,0,0
1,13,19,0,0
1,13,29,0,0
1,13,39,1,0
1,13,49,1,0
1,13,59,1,0
1,13,69,5,1
1,13,79,3,2
1,13,89,0,1
1,13,90,0,0
2,13,0,15,3
2,13,9,1,0
2,13,19,0,0
2,13,29,0,0
2,13,39,0,0
2,13,49,1,0
2,13,59,5,0
2,13,69,6,0
2,13,79,1,0
2,13,89,1,3
2,13,90,0,0
3,13,0,0,0
3,13,9,0,0
3,13,19,0,0
3,13,29,0,0
3,13,39,0,0
3,13,49,0,0
3,13,59,0,0
3,13,69,0,0
3,13,79,0,0
3,13,89,0,0
3,13,90,0,0
4,13,0,4,0
4,13,9,0,0
4,13,19,0,0
4,13,29,0,0
4,13,39,0,0
4,13,49,1,0
4,13,59,1,0
4,13,69,0,0
4,13,79,1,0
4,13,89,1,0
4,13,90,0,0
6,13,0,0,0
6,13,9,0,0
6,13,19,0,0
6,13,29,0,0
6,13,39,0,0
6,13,49,0,0
6,13,59,0,0
6,13,69,0,0
6,13,79,0,0
6,13,89,0,0
6,13,90,0,0
11,13,0,1792,954
11,13,9,6,0
11,13,19,5,1
11,13,29,22,1
11,13,39,100,7
11,13,49,186,19
11,13,59,492,55
11,13,69,548,129
11,13,79,356,239
11,13,89,44,326
11,13,90,3,159
24,13,0,115,53
24,13,9,0,0
24,13,19,0,0
24,13,29,1,0
24,13,39,1,0
24,13,49,11,0
24,13,59,20,3
24,13,69,44,3
24,13,79,36,14
24,13,89,2,19
24,13,90,0,12
27,13,0,220,187
27,13,9,1,0
27,13,19,0,0
27,13,29,0,0
27,13,39,2,0
27,13,49,9,3
27,13,59,39,5
27,13,69,75,18
27,13,79,76,51
27,13,89,17,81
27,13,90,1,29
28,13,0,137,42
28,13,9,0,0
28,13,19,0,0
28,13,29,0,0
28,13,39,3,1
28,13,49,11,0
28,13,59,23,3
28,13,69,45,6
28,13,79,41,8
28,13,89,13,15
28,13,90,1,8
32,13,0,400,242
32,13,9,1,0
32,13,19,0,0
32,13,29,4,0
32,13,39,8,0
32,13,49,30,2
32,13,59,82,7
32,13,69,115,31
32,13,79,130,67
32,13,89,27,98
32,13,90,0,36
44,13,0,844,919
44,13,9,0,0
44,13,19,0,0
44,13,29,5,0
44,13,39,21,3
44,13,49,60,6
44,13,59,146,21
44,13,69,295,81
44,13,79,262,241
44,13,89,39,388
44,13,90,1,171
52,13,0,116,58
52,13,9,0,0
52,13,19,1,0
52,13,29,0,0
52,13,39,3,0
52,13,49,10,0
52,13,59,12,0
52,13,69,37,6
52,13,79,52,7
52,13,89,1,27
52,13,90,0,18
53,13,0,63,45
53,13,9,0,0
53,13,19,0,0
53,13,29,1,0
53,13,39,1,0
53,13,49,3,0
53,13,59,13,0
53,13,69,20,5
53,13,79,21,9
53,13,89,4,21
53,13,90,0,10
75,13,0,182,72
75,13,9,0,0
75,13,19,0,0
75,13,29,1,0
75,13,39,3,0
75,13,49,16,0
75,13,59,39,3
75,13,69,52,5
75,13,79,49,15
75,13,89,20,27
75,13,90,0,21
76,13,0,267,82
76,13,9,1,0
76,13,19,2,0
76,13,29,3,1
76,13,39,7,0
76,13,49,19,0
76,13,59,51,4
76,13,69,74,8
76,13,79,93,15
76,13,89,17,42
76,13,90,0,12
84,13,0,583,264
84,13,9,0,0
84,13,19,4,0
84,13,29,3,0
84,13,39,9,2
84,13,49,33,3
84,13,59,102,7
84,13,69,168,13
84,13,79,208,58
84,13,89,42,110
84,13,90,0,65
93,13,0,287,80
93,13,9,0,0
93,13,19,0,0
93,13,29,2,1
93,13,39,3,0
93,13,49,22,0
93,13,59,59,2
93,13,69,68,7
93,13,79,91,13
93,13,89,20,40
93,13,90,1,16
94,13,0,20,19
94,13,9,0,0
94,13,19,0,0
94,13,29,0,0
94,13,39,0,0
94,13,49,1,0
94,13,59,4,1
94,13,69,7,2
94,13,79,6,3
94,13,89,2,11
94,13,90,0,2
1,14,0,12,5
1,14,9,0,0
1,14,19,0,0
1,14,29,0,0
1,14,39,1,0
1,14,49,1,0
1,14,59,1,0
1,14,69,6,1
1,14,79,2,3
1,14,89,1,1
1,14,90,0,0
2,14,0,18,3
2,14,9,1,0
2,14,19,0,0
2,14,29,0,0
2,14,39,0,0
2,14,49,1,0
2,14,59,6,0
2,14,69,7,0
2,14,79,1,0
2,14,89,2,3
2,14,90,0,0
3,14,0,0,0
3,14,9,0,0
3,14,19,0,0
3,14,29,0,0
3,14,39,0,0
3,14,49,0,0
3,14,59,0,0
3,14,69,0,0
3,14,79,0,0
3,14,89,0,0
3,14,90,0,0
4,14,0,6,0
4,14,9,0,0
4,14,19,0,0
4,14,29,0,0
4,14,39,0,0
4,14,49,1,0
4,14,59,1,0
4,14,69,1,0
4,14,79,2,0
4,14,89,1,0
4,14,90,0,0
6,14,0,0,0
6,14,9,0,0
6,14,19,0,0
6,14,29,0,0
6,14,39,0,0
6,14,49,0,0
6,14,59,0,0
6,14,69,0,0
6,14,79,0,0
6,14,89,0,0
6,14,90,0,0
11,14,0,1977,1176
11,14,9,5,0
11,14,19,7,1
11,14,29,22,1
11,14,39,111,7
11,14,49,212,20
11,14,59,563,73
11,14,69,608,160
11,14,79,383,290
11,14,89,39,399
11,14,90,4,201
24,14,0,134,60
24,14,9,0,0
24,14,19,0,0
24,14,29,1,0
24,14,39,2,0
24,14,49,10,0
24,14,59,24,3
24,14,69,53,4
24,14,79,42,15
24,14,89,2,20
24,14,90,0,16
27,14,0,212,214
27,14,9,1,0
27,14,19,0,0
27,14,29,0,0
27,14,39,1,1
27,14,49,8,3
27,14,59,38,6
27,14,69,75,21
27,14,79,70,55
27,14,89,18,93
27,14,90,1,35
28,14,0,161,62
28,14,9,0,0
28,14,19,0,0
28,14,29,0,0
28,14,39,4,1
28,14,49,11,1
28,14,59,26,3
28,14,69,53,7
28,14,79,49,14
28,14,89,17,23
28,14,90,1,13
32,14,0,450,280
32,14,9,2,0
32,14,19,0,0
32,14,29,4,0
32,14,39,8,0
32,14,49,35,4
32,14,59,93,6
32,14,69,134,35
32,14,79,141,75
32,14,89,30,114
32,14,90,0,43
44,14,0,890,1015
44,14,9,0,0
44,14,19,0,0
44,14,29,5,1
44,14,39,25,3
44,14,49,66,7
44,14,59,151,25
44,14,69,315,93
44,14,79,272,269
44,14,89,41,430
44,14,90,1,179
52,14,0,132,71
52,14,9,0,0
52,14,19,0,0
52,14,29,1,0
52,14,39,3,0
52,14,49,10,0
52,14,59,19,1
52,14,69,38,10
52,14,79,58,10
52,14,89,3,31
52,14,90,0,19
53,14,0,69,50
53,14,9,0,0
53,14,19,0,0
53,14,29,1,0
53,14,39,0,0
53,14,49,4,0
53,14,59,12,0
53,14,69,22,6
53,14,79,25,9
53,14,89,5,22
53,14,90,0,13
75,14,0,202,78
75,14,9,0,0
75,14,19,1,0
75,14,29,1,0
75,14,39,3,0
75,14,49,17,0
75,14,59,41,4
75,14,69,63,5
75,14,79,56,16
75,14,89,19,31
75,14,90,0,21
76,14,0,276,91
76,14,9,1,0
76,14,19,2,0
76,14,29,4,1
76,14,39,5,0
76,14,49,19,0
76,14,59,50,5
76,14,69,79,8
76,14,79,100,18
76,14,89,16,45
76,14,90,0,14
84,14,0,624,295
84,14,9,0,0
84,14,19,3,0
84,14,29,3,0
84,14,39,12,2
84,14,49,34,3
84,14,59,100,7
84,14,69,183,15
84,14,79,231,69
84,14,89,43,125
84,14,90,0,67
93,14,0,311,103
93,14,9,0,0
93,14,19,0,0
93,14,29,3,1
93,14,39,3,0
93,14,49,24,1
93,14,59,66,3
93,14,69,80,8
93,14,79,94,20
93,14,89,20,47
93,14,90,1,21
94,14,0,22,20
94,14,9,0,0
94,14,19,0,0
94,14,29,0,0
94,14,39,0,0
94,14,49,1,0
94,14,59,4,1
94,14,69,8,2
94,14,79,6,3
94,14,89,3,11
94,14,90,0,3
1,15,0,12,7
1,15,9,0,0
1,15,19,0,0
1,15,29,0,0
1,15,39,1,0
1,15,49,1,0
1,15,59,1,0
1,15,69,6,1
1,15,79,2,4
1,15,89,1,2
1,15,90,0,0
2,15,0,19,3
2,15,9,1,0
2,15,19,0,0
2,15,29,0,0
2,15,39,0,0
