id_dep,id_date,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
3,296,60,0,70,0
4,296,61,0,65,0
5,296,128,0,154,0
6,296,483,0,1001,0
7,296,126,0,164,0
8,296,186,0,210,0
9,296,251,0,256,0
10,296,80,0,81,0
11,296,109,0,229,0
12,296,202,0,216,0
13,296,171,0,363,0
14,296,393,0,754,0
15,296,71,0,71,0
16,296,238,0,328,0
17,296,483,0,770,0
18,296,30,0,34,0
19,296,342,0,342,0
21,296,387,0,1001,0
22,296,66,0,245,0
23,296,116,0,131,0
24,296,190,0,193,0
25,296,234,0,310,0
26,296,125,0,125,0
27,296,369,0,547,0
28,296,101,0,191,0
29,296,133,0,237,0
2A,296,122,0,127,0
2B,296,208,0,258,0
30,296,311,0,441,0
31,296,284,0,545,0
32,296,145,0,150,0
33,296,1302,0,1435,0
34,296,363,0,684,0
35,296,437,0,726,0
36,296,51,0,73,0
37,296,115,0,288,0
38,296,633,0,1419,0
39,296,303,0,359,0
40,296,201,0,202,0
41,296,21,0,128,0
42,296,254,0,433,0
43,296,167,0,168,0
44,296,186,0,207,0
45,296,172,0,317,0
46,296,135,0,138,0
47,296,70,0,70,0
48,296,53,0,53,0
49,296,345,0,676,0
50,296,305,0,432,0
51,296,259,0,267,0
52,296,0,0,2,0
53,296,101,0,101,0
54,296,803,0,2012,0
55,296,122,0,122,0
56,296,198,0,202,0
57,296,579,0,1014,0
58,296,240,0,385,0
59,296,1305,0,2049,0
60,296,230,0,453,0
61,296,175,0,254,0
62,296,349,0,522,0
63,296,293,0,297,0
64,296,835,0,1070,0
65,296,150,0,152,0
66,296,180,0,542,0
67,296,235,0,563,0
68,296,75,0,331,0
69,296,790,0,1515,0
70,296,120,0,143,0
71,296,66,0,147,0
72,296,110,0,151,0
73,296,30,0,31,0
74,296,215,0,258,0
75,296,1929,0,4432,0
76,296,1353,0,2186,0
77,296,513,0,931,0
78,296,457,0,993,0
79,296,157,0,157,0
80,296,276,0,318,0
81,296,265,0,270,0
82,296,75,0,161,0
83,296,323,0,394,0
84,296,69,0,69,0
85,296,202,0,395,0
86,296,667,0,844,0
87,296,301,0,314,0
88,296,70,0,72,0
89,296,201,0,249,0
90,296,0,0,1,0
91,296,519,0,774,0
92,296,639,0,1373,0
93,296,369,0,650,0
94,296,684,0,1267,0
95,296,130,0,651,0
970,296,0,0,0,0
971,296,0,0,0,0
972,296,31,0,36,0
973,296,0,0,0,0
974,296,0,0,3,0
976,296,0,0,0,0
977,296,0,0,0,0
978,296,0,0,0,0
0,297,0,0,0,0
1,297,159,0,226,0
2,297,488,0,770,0
3,297,146,0,216,0
4,297,88,0,153,0
5,297,145,0,299,0
6,297,649,0,1650,0
7,297,37,0,201,0
8,297,313,0,523,0
9,297,183,0,439,0
10,297,254,0,335,0
11,297,90,0,319,0
12,297,64,0,280,0
13,297,184,0,547,0
14,297,602,0,1356,0
15,297,103,0,174,0
16,297,461,0,789,0
17,297,416,0,1186,0
18,297,65,0,99,0
19,297,247,0,589,0
21,297,456,0,1457,0
22,297,173,0,418,0
23,297,117,0,248,0
24,297,279,0,472,0
25,297,341,0,651,0
26,297,125,0,250,0
27,297,442,0,989,0
28,297,134,0,325,0
29,297,407,0,644,0
2A,297,114,0,241,0
2B,297,195,0,453,0
30,297,529,0,970,0
31,297,541,0,1086,0
32,297,70,0,220,0
33,297,1188,0,2623,0
34,297,606,0,1290,0
35,297,509,0,1235,0
36,297,111,0,184,0
37,297,442,0,730,0
38,297,692,0,2111,0
39,297,650,0,1009,0
40,297,392,0,594,0
41,297,1,0,129,0
42,297,261,0,694,0
43,297,151,0,319,0
44,297,526,0,733,0
45,297,198,0,515,0
46,297,179,0,317,0
47,297,260,0,330,0
48,297,87,0,140,0
49,297,329,0,1005,0
50,297,434,0,866,0
51,297,496,0,763,0
52,297,201,0,203,0
53,297,284,0,385,0
54,297,665,0,2677,0
55,297,127,0,249,0
56,297,119,0,321,0
57,297,499,0,1513,0
58,297,63,0,448,0
59,297,1226,0,3275,0
60,297,374,0,827,0
61,297,407,0,661,0
62,297,708,0,1230,0
63,297,196,0,493,0
64,297,879,0,1949,0
65,297,250,0,402,0
66,297,211,0,753,0
67,297,222,0,785,0
68,297,118,0,449,0
69,297,805,0,2320,0
70,297,21,0,164,0
71,297,146,0,293,0
72,297,232,0,383,0
73,297,80,0,111,0
74,297,287,0,545,0
75,297,2658,0,7090,0
76,297,1531,0,3717,0
77,297,610,0,1541,0
78,297,633,0,1626,0
79,297,165,0,322,0
80,297,330,0,648,0
81,297,309,0,579,0
82,297,46,0,207,0
83,297,410,0,804,0
84,297,82,0,151,0
85,297,289,0,684,0
86,297,553,0,1397,0
87,297,407,0,721,0
88,297,188,0,260,0
89,297,48,0,297,0
90,297,170,0,171,0
91,297,375,0,1149,0
92,297,825,0,2198,0
93,297,618,0,1268,0
94,297,916,0,2183,0
95,297,266,0,917,0
970,297,0,0,0,0
971,297,1,0,1,0
972,297,79,0,115,0
973,297,0,0,0,0
974,297,0,0,3,0
976,297,0,0,0,0
977,297,0,0,0,0
978,297,0,0,0,0
0,298,0,0,0,0
1,298,2,0,228,0
2,298,74,0,844,0
3,298,121,0,337,0
4,298,56,0,209,0
5,298,11,0,310,0
6,298,381,0,2031,0
7,298,17,0,218,0
8,298,113,0,636,0
9,298,104,0,543,0
10,298,0,0,335,0
11,298,86,0,405,0
12,298,0,0,280,0
13,298,10,0,557,0
14,298,124,0,1480,0
15,298,0,0,174,0
16,298,1,0,790,0
17,298,0,0,1186,0
18,298,222,0,321,0
19,298,0,0,589,0
21,298,249,0,1706,0
22,298,1,0,419,0
23,298,35,0,283,0
24,298,185,0,657,0
25,298,103,0,754,0
26,298,2,0,252,0
27,298,71,0,1060,0
28,298,78,0,403,0
29,298,1,0,645,0
2A,298,39,0,280,0
2B,298,37,0,490,0
30,298,268,0,1238,0
31,298,273,0,1359,0
32,298,5,0,225,0
33,298,295,0,2918,0
34,298,243,0,1533,0
35,298,31,0,1266,0
36,298,81,0,265,0
37,298,80,0,810,0
38,298,31,0,2142,0
39,298,170,0,1179,0
40,298,0,0,594,0
41,298,0,0,129,0
42,298,136,0,830,0
43,298,0,0,319,0
44,298,473,0,1206,0
45,298,41,0,556,0
46,298,1,0,318,0
47,298,112,0,442,0
48,298,1,0,141,0
49,298,117,0,1122,0
50,298,236,0,1102,0
51,298,91,0,854,0
52,298,93,0,296,0
53,298,134,0,519,0
54,298,80,0,2757,0
55,298,52,0,301,0
56,298,1,0,322,0
57,298,173,0,1686,0
58,298,1,0,449,0
59,298,608,0,3883,0
60,298,3,0,830,0
61,298,161,0,822,0
62,298,163,0,1393,0
63,298,89,0,582,0
64,298,53,0,2002,0
65,298,168,0,570,0
66,298,231,0,984,0
67,298,113,0,898,0
68,298,20,0,469,0
69,298,35,0,2355,0
70,298,0,0,164,0
71,298,117,0,410,0
72,298,36,0,419,0
73,298,0,0,111,0
74,298,78,0,623,0
75,298,1044,0,8134,0
76,298,734,0,4451,0
77,298,273,0,1814,0
78,298,22,0,1648,0
79,298,98,0,420,0
80,298,108,0,756,0
81,298,74,0,653,0
82,298,77,0,284,0
83,298,48,0,852,0
84,298,30,0,181,0
85,298,288,0,972,0
86,298,0,0,1397,0
87,298,64,0,785,0
88,298,189,0,449,0
89,298,0,0,297,0
90,298,46,0,217,0
91,298,85,0,1234,0
92,298,110,0,2308,0
93,298,20,0,1288,0
94,298,47,0,2230,0
95,298,251,0,1168,0
970,298,0,0,0,0
971,298,2,0,3,0
972,298,20,0,135,0
973,298,0,0,0,0
974,298,1,0,4,0
976,298,0,0,0,0
977,298,0,0,0,0
978,298,0,0,0,0
0,299,0,0,0,0
1,299,0,0,228,0
2,299,49,0,893,0
3,299,5,0,342,0
4,299,0,0,209,0
5,299,0,0,310,0
6,299,69,0,2100,0
7,299,0,0,218,0
8,299,1,0,637,0
9,299,59,0,602,0
10,299,0,0,335,0
11,299,66,0,471,0
12,299,1,0,281,0
13,299,1,0,558,0
14,299,40,0,1520,0
15,299,1,0,175,0
16,299,1,0,791,0
17,299,1,0,1187,0
18,299,146,0,467,0
19,299,1,0,590,0
21,299,1,0,1707,0
22,299,0,0,419,0
23,299,1,0,284,0
24,299,35,0,692,0
25,299,0,0,754,0
26,299,0,0,252,0
27,299,100,0,1160,0
28,299,1,0,404,0
29,299,2,0,647,0
2A,299,33,0,313,0
2B,299,1,0,491,0
30,299,0,0,1238,0
31,299,286,0,1645,0
32,299,0,0,225,0
33,299,229,0,3147,0
34,299,93,0,1626,0
35,299,1,0,1267,0
36,299,142,0,407,0
37,299,83,0,893,0
38,299,0,0,2142,0
39,299,1,0,1180,0
40,299,1,0,595,0
41,299,0,0,129,0
42,299,0,0,830,0
43,299,0,0,319,0
44,299,455,0,1661,0
45,299,23,0,579,0
46,299,1,0,319,0
47,299,0,0,442,0
48,299,0,0,141,0
49,299,114,0,1236,0
50,299,23,0,1125,0
51,299,0,0,854,0
52,299,0,0,296,0
53,299,15,0,534,0
54,299,78,0,2835,0
55,299,0,0,301,0
56,299,1,0,323,0
57,299,82,0,1768,0
58,299,0,0,449,0
59,299,423,0,4306,0
60,299,60,0,890,0
61,299,49,0,871,0
62,299,84,0,1477,0
63,299,80,0,662,0
64,299,0,0,2002,0
65,299,1,0,571,0
66,299,10,0,994,0
67,299,64,0,962,0
68,299,0,0,469,0
69,299,0,0,2355,0
70,299,0,0,164,0
71,299,1,0,411,0
72,299,0,0,419,0
73,299,0,0,111,0
74,299,73,0,696,0
75,299,1052,0,9186,0
76,299,491,0,4942,0
77,299,235,0,2049,0
78,299,1,0,1649,0
79,299,3,0,423,0
80,299,21,0,777,0
81,299,0,0,653,0
82,299,0,0,284,0
83,299,1,0,853,0
84,299,1,0,182,0
85,299,59,0,1031,0
86,299,173,0,1570,0
87,299,33,0,818,0
88,299,0,0,449,0
89,299,0,0,297,0
90,299,0,0,217,0
91,299,0,0,1234,0
92,299,35,0,2343,0
93,299,1,0,1289,0
94,299,18,0,2248,0
95,299,378,0,1546,0
970,299,0,0,0,0
971,299,0,0,3,0
972,299,0,0,135,0
973,299,0,0,0,0
974,299,0,0,4,0
976,299,0,0,0,0
977,299,0,0,0,0
978,299,0,0,0,0
0,300,0,0,0,0
1,300,140,0,368,0
2,300,267,0,1160,0
3,300,413,0,755,0
4,300,76,0,285,0
5,300,42,0,352,0
6,300,1068,0,3168,0
7,300,152,0,370,0
8,300,67,0,704,0
9,300,175,0,777,0
10,300,116,0,451,0
11,300,136,0,607,0
12,300,99,0,380,0
13,300,469,0,1027,0
14,300,651,0,2171,0
15,300,92,0,267,0
16,300,297,0,1088,0
17,300,380,0,1567,0
18,300,170,0,637,0
19,300,38,0,628,0
21,300,620,0,2327,0
22,300,233,0,652,0
23,300,169,0,453,0
24,300,270,0,962,0
25,300,497,0,1251,0
26,300,265,0,517,0
27,300,382,0,1542,0
28,300,204,0,608,0
29,300,647,0,1294,0
2A,300,76,0,389,0
2B,300,75,0,566,0
30,300,539,0,1777,0
31,300,958,0,2603,0
32,300,10,0,235,0
33,300,617,0,3764,0
34,300,558,0,2184,0
35,300,537,0,1804,0
36,300,237,0,644,0
37,300,281,0,1174,0
38,300,791,0,2933,0
39,300,418,0,1598,0
40,300,110,0,705,0
41,300,133,0,262,0
42,300,292,0,1122,0
43,300,137,0,456,0
44,300,798,0,2459,0
45,300,253,0,832,0
46,300,113,0,432,0
47,300,249,0,691,0
48,300,13,0,154,0
49,300,287,0,1523,0
50,300,387,0,1512,0
51,300,534,0,1388,0
52,300,205,0,501,0
53,300,176,0,710,0
54,300,917,0,3752,0
55,300,125,0,426,0
56,300,242,0,565,0
57,300,467,0,2235,0
58,300,54,0,503,0
59,300,1795,0,6101,0
60,300,335,0,1225,0
61,300,396,0,1267,0
62,300,509,0,1986,0
63,300,410,0,1072,0
64,300,538,0,2540,0
65,300,268,0,839,0
66,300,401,0,1395,0
67,300,177,0,1139,0
68,300,82,0,551,0
69,300,1107,0,3462,0
70,300,148,0,312,0
71,300,244,0,655,0
72,300,481,0,900,0
73,300,84,0,195,0
74,300,355,0,1051,0
75,300,2841,0,12027,0
76,300,1357,0,6299,0
77,300,778,0,2827,0
78,300,774,0,2423,0
79,300,184,0,607,0
80,300,276,0,1053,0
81,300,133,0,786,0
82,300,94,0,378,0
83,300,473,0,1326,0
84,300,217,0,399,0
85,300,452,0,1483,0
86,300,295,0,1865,0
87,300,424,0,1242,0
88,300,226,0,675,0
89,300,220,0,517,0
90,300,200,0,417,0
91,300,591,0,1825,0
92,300,801,0,3144,0
93,300,489,0,1778,0
94,300,997,0,3245,0
95,300,477,0,2023,0
970,300,0,0,0,0
971,300,0,0,3,0
972,300,117,0,252,0
973,300,0,0,0,0
974,300,0,0,4,0
976,300,9,0,9,0
977,300,0,0,0,0
978,300,0,0,0,0
0,301,0,0,0,0
1,301,285,0,653,0
2,301,355,0,1515,0
3,301,629,0,1384,0
4,301,419,0,704,0
5,301,103,0,455,0
6,301,2121,0,5289,0
7,301,296,0,666,0
8,301,156,0,860,0
9,301,302,0,1079,0
10,301,190,0,641,0
11,301,543,0,1150,0
12,301,321,0,701,0
13,301,804,0,1831,0
14,301,924,0,3095,0
15,301,91,0,358,0
16,301,434,0,1522,0
17,301,734,0,2301,0
18,301,373,0,1010,0
19,301,412,0,1040,0
21,301,650,0,2977,0
22,301,623,0,1275,0
23,301,227,0,680,0
24,301,281,0,1243,0
25,301,673,0,1924,0
26,301,175,0,692,0
27,301,408,0,1950,0
28,301,264,0,872,0
29,301,1120,0,2414,0
2A,301,82,0,471,0
2B,301,124,0,690,0
30,301,793,0,2570,0
31,301,1161,0,3764,0
32,301,94,0,329,0
33,301,1413,0,5177,0
34,301,966,0,3150,0
35,301,851,0,2655,0
36,301,280,0,924,0
37,301,657,0,1831,0
38,301,1453,0,4386,0
39,301,422,0,2020,0
40,301,0,0,705,0
41,301,321,0,583,0
42,301,411,0,1533,0
43,301,244,0,700,0
44,301,903,0,3362,0
45,301,678,0,1510,0
46,301,125,0,557,0
47,301,324,0,1015,0
48,301,19,0,173,0
49,301,617,0,2140,0
50,301,595,0,2107,0
51,301,1496,0,2884,0
52,301,168,0,669,0
53,301,452,0,1162,0
54,301,1112,0,4864,0
55,301,119,0,545,0
56,301,752,0,1317,0
57,301,613,0,2848,0
58,301,255,0,758,0
59,301,2426,0,8527,0
60,301,528,0,1753,0
61,301,628,0,1895,0
62,301,1106,0,3092,0
63,301,608,0,1680,0
64,301,758,0,3298,0
65,301,265,0,1104,0
66,301,576,0,1971,0
67,301,506,0,1645,0
68,301,386,0,937,0
69,301,1325,0,4787,0
70,301,139,0,451,0
71,301,837,0,1492,0
72,301,608,0,1508,0
73,301,302,0,497,0
74,301,392,0,1443,0
75,301,3243,0,15270,0
76,301,1353,0,7652,0
77,301,877,0,3704,0
78,301,938,0,3361,0
79,301,246,0,853,0
80,301,427,0,1480,0
81,301,166,0,952,0
82,301,264,0,642,0
83,301,948,0,2274,0
84,301,569,0,968,0
85,301,563,0,2046,0
86,301,458,0,2323,0
87,301,649,0,1891,0
88,301,422,0,1097,0
89,301,348,0,865,0
90,301,429,0,846,0
91,301,823,0,2648,0
92,301,1233,0,4377,0
93,301,738,0,2516,0
94,301,1319,0,4564,0
95,301,828,0,2851,0
970,301,0,0,0,0
971,301,20,0,23,0
972,301,78,0,330,0
973,301,0,0,0,0
974,301,0,0,4,0
976,301,0,0,9,0
977,301,0,0,0,0
978,301,0,0,0,0
0,302,0,0,0,0
1,302,428,0,1081,0
2,302,465,0,1980,0
3,302,669,0,2053,0
4,302,245,0,949,0
5,302,138,0,593,0
6,302,1565,0,6854,0
7,302,295,0,961,0
8,302,473,0,1333,0
9,302,196,0,1275,0
10,302,314,0,955,0
11,302,409,0,1559,0
12,302,266,0,967,0
13,302,1077,0,2908,0
14,302,844,0,3939,0
15,302,230,0,588,0
16,302,478,0,2000,0
17,302,651,0,2952,0
18,302,270,0,1280,0
19,302,422,0,1462,0
21,302,696,0,3673,0
22,302,672,0,1947,0
23,302,308,0,988,0
24,302,233,0,1476,0
25,302,615,0,2539,0
26,302,413,0,1105,0
27,302,838,0,2788,0
28,302,397,0,1269,0
29,302,1080,0,3494,0
2A,302,110,0,581,0
2B,302,93,0,783,0
30,302,636,0,3206,0
31,302,1153,0,4917,0
32,302,324,0,653,0
33,302,1312,0,6489,0
34,302,1094,0,4244,0
35,302,879,0,3534,0
36,302,196,0,1120,0
37,302,527,0,2358,0
38,302,1055,0,5441,0
39,302,408,0,2428,0
40,302,680,0,1385,0
41,302,270,0,853,0
42,302,526,0,2059,0
43,302,244,0,944,0
44,302,1086,0,4448,0
45,302,496,0,2006,0
46,302,173,0,730,0
47,302,346,0,1361,0
48,302,104,0,277,0
49,302,598,0,2738,0
50,302,692,0,2799,0
51,302,1271,0,4155,0
52,302,560,0,1229,0
53,302,253,0,1415,0
54,302,2246,0,7110,0
55,302,128,0,673,0
56,302,633,0,1950,0
57,302,694,0,3542,0
58,302,379,0,1137,0
59,302,2321,0,10848,0
60,302,468,0,2221,0
61,302,739,0,2634,0
62,302,1053,0,4145,0
63,302,842,0,2522,0
64,302,863,0,4161,0
65,302,543,0,1647,0
66,302,879,0,2850,0
67,302,640,0,2285,0
68,302,701,0,1638,0
69,302,1297,0,6084,0
70,302,119,0,570,0
71,302,557,0,2049,0
72,302,497,0,2005,0
73,302,355,0,852,0
74,302,380,0,1823,0
75,302,3328,0,18598,0
76,302,1183,0,8835,0
77,302,933,0,4637,0
78,302,719,0,4080,0
79,302,239,0,1092,0
80,302,514,0,1994,0
81,302,233,0,1185,0
82,302,336,0,978,0
83,302,956,0,3230,0
84,302,337,0,1305,0
85,302,518,0,2564,0
86,302,335,0,2658,0
87,302,657,0,2548,0
88,302,489,0,1586,0
89,302,531,0,1396,0
90,302,469,0,1315,0
91,302,669,0,3317,0
92,302,1206,0,5583,0
93,302,716,0,3232,0
94,302,1380,0,5944,0
95,302,776,0,3627,0
970,302,0,0,0,0
971,302,17,0,40,0
972,302,64,0,394,0
973,302,30,0,30,0
974,302,0,0,4,0
976,302,0,0,9,0
977,302,0,0,0,0
978,302,0,0,0,0
0,303,0,0,0,0
1,303,509,0,1590,0
2,303,649,0,2629,0
3,303,860,0,2913,0
4,303,89,0,1038,0
5,303,166,0,759,0
6,303,1919,0,8773,0
7,303,471,0,1432,0
8,303,530,0,1863,0
9,303,432,0,1707,0
10,303,387,0,1342,0
11,303,632,0,2191,0
12,303,589,0,1556,0
13,303,1547,0,4455,0
14,303,2787,0,6726,0
15,303,280,0,868,0
16,303,596,0,2596,0
17,303,610,0,3562,0
18,303,268,0,1548,0
19,303,472,0,1934,0
21,303,1177,0,4850,0
22,303,710,0,2657,0
23,303,290,0,1278,0
24,303,1010,0,2486,0
25,303,893,0,3432,0
26,303,484,0,1589,0
27,303,1521,0,4309,0
28,303,444,0,1713,0
29,303,876,0,4370,0
2A,303,191,0,772,0
2B,303,72,0,855,0
30,303,645,0,3851,0
31,303,1166,0,6083,0
32,303,387,0,1040,0
33,303,1271,0,7760,0
34,303,1940,0,6184,0
35,303,1251,0,4785,0
36,303,504,0,1624,0
37,303,482,0,2840,0
38,303,1666,0,7107,0
39,303,538,0,2966,0
40,303,899,0,2284,0
41,303,280,0,1133,0
42,303,715,0,2774,0
43,303,293,0,1237,0
44,303,1108,0,5556,0
45,303,481,0,2487,0
46,303,199,0,929,0
47,303,358,0,1719,0
48,303,90,0,367,0
49,303,585,0,3323,0
50,303,994,0,3793,0
51,303,1440,0,5595,0
52,303,675,0,1904,0
53,303,289,0,1704,0
54,303,3207,0,10317,0
55,303,602,0,1275,0
56,303,949,0,2899,0
57,303,704,0,4246,0
58,303,291,0,1428,0
59,303,2726,0,13574,0
60,303,501,0,2722,0
61,303,526,0,3160,0
62,303,1339,0,5484,0
63,303,510,0,3032,0
64,303,1039,0,5200,0
65,303,575,0,2222,0
66,303,892,0,3742,0
67,303,1067,0,3352,0
68,303,373,0,2011,0
69,303,2213,0,8297,0
70,303,126,0,696,0
71,303,574,0,2623,0
72,303,642,0,2647,0
73,303,468,0,1320,0
74,303,453,0,2276,0
75,303,3378,0,21976,0
76,303,2163,0,10998,0
77,303,844,0,5481,0
78,303,794,0,4874,0
79,303,499,0,1591,0
80,303,454,0,2448,0
81,303,940,0,2125,0
82,303,440,0,1418,0
83,303,799,0,4029,0
84,303,900,0,2205,0
85,303,673,0,3237,0
86,303,549,0,3207,0
87,303,452,0,3000,0
88,303,342,0,1928,0
89,303,706,0,2102,0
90,303,412,0,1727,0
91,303,660,0,3977,0
92,303,1129,0,6712,0
93,303,657,0,3889,0
94,303,1504,0,7448,0
95,303,868,0,4495,0
970,303,0,0,0,0
971,303,60,0,100,0
972,303,81,0,475,0
973,303,46,0,76,0
974,303,0,0,4,0
976,303,0,0,9,0
977,303,0,0,0,0
978,303,0,0,0,0
0,304,0,0,0,0
1,304,395,0,1985,0
2,304,626,0,3255,0
3,304,311,0,3224,0
4,304,165,0,1203,0
5,304,128,0,887,0
6,304,1766,0,10539,0
7,304,173,0,1605,0
8,304,276,0,2139,0
9,304,222,0,1929,0
10,304,358,0,1700,0
11,304,342,0,2533,0
12,304,353,0,1909,0
13,304,1513,0,5968,0
14,304,1872,0,8598,0
15,304,135,0,1003,0
16,304,504,0,3100,0
17,304,678,0,4240,0
18,304,332,0,1880,0
19,304,224,0,2158,0
21,304,711,0,5561,0
22,304,520,0,3177,0
23,304,334,0,1612,0
24,304,594,0,3080,0
25,304,779,0,4211,0
26,304,561,0,2150,0
27,304,1192,0,5501,0
28,304,374,0,2087,0
29,304,1207,0,5577,0
2A,304,150,0,922,0
2B,304,230,0,1085,0
30,304,756,0,4607,0
31,304,1029,0,7112,0
32,304,447,0,1487,0
33,304,1580,0,9340,0
34,304,1458,0,7642,0
35,304,724,0,5509,0
36,304,178,0,1802,0
37,304,611,0,3451,0
38,304,1660,0,8767,0
39,304,467,0,3433,0
40,304,805,0,3089,0
41,304,176,0,1309,0
42,304,670,0,3444,0
43,304,303,0,1540,0
44,304,1017,0,6573,0
45,304,391,0,2878,0
46,304,279,0,1208,0
47,304,277,0,1996,0
48,304,63,0,430,0
49,304,737,0,4060,0
50,304,674,0,4467,0
51,304,601,0,6196,0
52,304,409,0,2313,0
53,304,343,0,2047,0
54,304,2553,0,12870,0
55,304,237,0,1512,0
56,304,819,0,3718,0
57,304,626,0,4872,0
58,304,132,0,1560,0
59,304,2222,0,15796,0
60,304,694,0,3416,0
61,304,538,0,3698,0
62,304,1267,0,6751,0
63,304,423,0,3455,0
64,304,928,0,6128,0
65,304,513,0,2735,0
66,304,584,0,4326,0
67,304,922,0,4274,0
68,304,203,0,2214,0
69,304,1770,0,10067,0
70,304,100,0,796,0
71,304,664,0,3287,0
72,304,474,0,3121,0
73,304,614,0,1934,0
74,304,632,0,2908,0
75,304,3071,0,25047,0
76,304,1904,0,12902,0
77,304,838,0,6319,0
78,304,837,0,5711,0
79,304,599,0,2190,0
80,304,330,0,2778,0
81,304,512,0,2637,0
82,304,613,0,2031,0
83,304,686,0,4715,0
84,304,607,0,2812,0
85,304,433,0,3670,0
86,304,504,0,3711,0
87,304,518,0,3518,0
88,304,379,0,2307,0
89,304,275,0,2377,0
90,304,405,0,2132,0
91,304,513,0,4490,0
92,304,939,0,7651,0
93,304,493,0,4382,0
94,304,1203,0,8651,0
95,304,749,0,5244,0
970,304,0,0,0,0
971,304,44,0,144,0
972,304,130,0,605,0
973,304,34,0,110,0
974,304,329,0,333,0
976,304,0,0,9,0
977,304,1,0,1,0
978,304,0,0,0,0
0,305,0,0,0,0
1,305,201,2,2186,2
2,305,331,8,3586,8
3,305,277,3,3501,3
4,305,104,1,1307,1
5,305,12,0,899,0
6,305,944,5,11483,5
7,305,17,0,1622,0
8,305,104,3,2243,3
9,305,194,9,2123,9
10,305,55,7,1755,7
11,305,77,3,2610,3
12,305,137,9,2046,9
13,305,400,11,6368,11
14,305,267,8,8865,8
15,305,90,1,1093,1
16,305,0,6,3100,6
17,305,125,7,4365,7
18,305,288,2,2168,2
19,305,0,1,2158,1
21,305,161,6,5722,6
22,305,96,7,3273,7
23,305,164,3,1776,3
24,305,86,5,3166,5
25,305,206,5,4417,5
26,305,250,0,2400,0
27,305,329,25,5830,25
28,305,206,6,2293,6
29,305,168,3,5745,3
2A,305,157,2,1079,2
2B,305,40,0,1125,0
30,305,313,4,4920,4
31,305,243,14,7355,14
32,305,16,4,1503,4
33,305,563,17,9903,17
34,305,326,11,7968,11
35,305,186,14,5695,14
36,305,24,5,1826,5
37,305,294,5,3745,5
38,305,306,12,9073,12
39,305,142,6,3575,6
40,305,157,3,3246,3
41,305,0,1,1309,1
42,305,297,2,3741,2
43,305,32,0,1572,0
44,305,333,7,6906,7
45,305,39,36,2917,36
46,305,16,2,1224,2
47,305,176,4,2172,4
48,305,0,0,430,0
49,305,147,5,4207,5
50,305,212,3,4679,3
51,305,177,5,6373,5
52,305,16,9,2329,9
53,305,60,6,2107,6
54,305,812,26,13682,26
55,305,60,5,1572,5
56,305,233,3,3951,3
57,305,428,3,5300,3
58,305,10,2,1570,2
59,305,767,14,16563,14
60,305,124,2,3540,2
61,305,289,8,3987,8
62,305,306,12,7057,12
63,305,157,5,3612,5
64,305,67,2,6195,2
65,305,219,5,2954,5
66,305,106,7,4432,7
67,305,194,7,4468,7
68,305,0,2,2214,2
69,305,948,12,11015,12
70,305,64,4,860,4
71,305,1,8,3288,8
72,305,92,3,3213,3
73,305,127,0,2061,0
74,305,236,1,3144,1
75,305,1056,28,26103,28
76,305,985,17,13887,17
77,305,168,7,6487,7
78,305,28,2,5739,2
79,305,66,6,2256,6
80,305,103,3,2881,3
81,305,72,4,2709,4
82,305,228,2,2259,2
83,305,38,6,4753,6
84,305,165,8,2977,8
85,305,261,1,3931,1
86,305,0,2,3711,2
87,305,111,2,3629,2
88,305,58,1,2365,1
89,305,90,7,2467,7
90,305,111,1,2243,1
91,305,316,2,4806,2
92,305,171,5,7822,5
93,305,132,17,4514,17
94,305,194,4,8845,4
95,305,297,16,5541,16
970,305,0,0,0,0
971,305,0,0,144,0
972,305,51,1,656,1
973,305,18,0,128,0
974,305,26,0,359,0
976,305,0,0,9,0
977,305,0,0,1,0
978,305,0,0,0,0
0,306,0,0,0,0
1,306,126,0,2312,2
2,306,61,0,3647,8
3,306,42,0,3543,3
4,306,14,0,1321,1
5,306,0,0,899,0
6,306,219,0,11702,5
7,306,2,0,1624,0
8,306,1,0,2244,3
9,306,123,0,2246,9
10,306,0,0,1755,7
11,306,46,0,2656,3
12,306,0,0,2046,9
13,306,38,0,6406,11
14,306,145,0,9010,8
15,306,0,0,1093,1
16,306,0,0,3100,6
17,306,17,0,4382,7
18,306,0,0,2168,2
19,306,0,0,2158,1
21,306,4,0,5726,6
22,306,1,0,3274,7
23,306,0,0,1776,3
24,306,0,0,3166,5
25,306,111,0,4528,5
26,306,0,0,2400,0
27,306,203,0,6033,25
28,306,21,0,2314,6
29,306,111,1,5856,4
2A,306,81,0,1160,2
2B,306,8,0,1133,0
30,306,0,0,4920,4
31,306,168,0,7523,14
32,306,1,0,1504,4
33,306,402,0,10305,17
34,306,230,0,8198,11
35,306,42,0,5737,14
36,306,16,0,1842,5
37,306,251,0,3996,5
38,306,3,0,9076,12
39,306,0,0,3575,6
40,306,0,1,3246,4
41,306,0,0,1309,1
42,306,218,0,3959,2
43,306,0,0,1572,0
44,306,326,0,7232,7
45,306,24,0,2941,36
46,306,0,0,1224,2
47,306,0,0,2172,4
48,306,0,0,430,0
49,306,111,0,4318,5
50,306,0,0,4679,3
51,306,101,0,6474,5
52,306,0,0,2329,9
53,306,24,0,2131,6
